week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
2,Factory,10,-32.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Retailer,56,-24.0,False,llm,Qwen/Qwen3-4B,,56,,54,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 4, ""last_order"": 8, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 4, ""last_order"": 56, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Wholesaler,2,-24.0,False,llm,Qwen/Qwen3-4B,,2,,54,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 8, ""last_order"": 14, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 56, ""last_order"": 2, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Distributor,30,-24.0,False,llm,Qwen/Qwen3-4B,,30,,54,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 14, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 2, ""last_order"": 30, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Factory,50,-24.0,False,llm,Qwen/Qwen3-4B,,50,,54,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 30, ""last_order"": 50, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
4,Retailer,64,-203.5625,False,llm,Qwen/Qwen3-4B,,64,,44,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 4, ""last_order"": 56, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 156.0, ""bullwhip"": 125.625, ""negotiation_proposals"": null}"
4,Wholesaler,36,-203.5625,False,llm,Qwen/Qwen3-4B,,36,,44,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 56, ""last_order"": 2, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 64, ""last_order"": 36, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 156.0, ""bullwhip"": 125.625, ""negotiation_proposals"": null}"
4,Distributor,30,-203.5625,False,llm,Qwen/Qwen3-4B,,30,,44,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 2, ""last_order"": 30, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 156.0, ""bullwhip"": 125.625, ""negotiation_proposals"": null}"
4,Factory,20,-203.5625,False,llm,Qwen/Qwen3-4B,,20,,44,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 30, ""last_order"": 50, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 30, ""last_order"": 20, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 156.0, ""bullwhip"": 125.625, ""negotiation_proposals"": null}"
5,Retailer,64,-432.44765625,False,llm,Qwen/Qwen3-4B,,64,,44,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 340.0, ""bullwhip"": 94.4765625, ""negotiation_proposals"": null}"
5,Wholesaler,36,-432.44765625,False,llm,Qwen/Qwen3-4B,,36,,44,"{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 64, ""last_order"": 36, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 104, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 64, ""last_order"": 36, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 340.0, ""bullwhip"": 94.4765625, ""negotiation_proposals"": null}"
5,Distributor,20,-432.44765625,False,llm,Qwen/Qwen3-4B,,20,,44,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 22, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 36, ""last_order"": 20, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 340.0, ""bullwhip"": 94.4765625, ""negotiation_proposals"": null}"
5,Factory,30,-432.44765625,False,llm,Qwen/Qwen3-4B,,30,,44,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 30, ""last_order"": 20, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 40, ""incoming_shipments"": 70, ""pipeline_inventory"": 70, ""last_customer_demand"": 20, ""last_order"": 30, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 340.0, ""bullwhip"": 94.4765625, ""negotiation_proposals"": null}"
6,Retailer,64,-569.1739583333333,False,llm,Qwen/Qwen3-4B,,64,,34,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 450.0, ""bullwhip"": 91.73958333333334, ""negotiation_proposals"": null}"
6,Wholesaler,48,-569.1739583333333,False,llm,Qwen/Qwen3-4B,,48,,34,"{""inventory"": 0, ""backlog"": 104, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 64, ""last_order"": 36, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 162, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 64, ""last_order"": 48, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 450.0, ""bullwhip"": 91.73958333333334, ""negotiation_proposals"": null}"
6,Distributor,36,-569.1739583333333,False,llm,Qwen/Qwen3-4B,,36,,34,"{""inventory"": 0, ""backlog"": 22, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 36, ""last_order"": 20, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 48, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 48, ""last_order"": 36, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 450.0, ""bullwhip"": 91.73958333333334, ""negotiation_proposals"": null}"
6,Factory,30,-569.1739583333333,False,llm,Qwen/Qwen3-4B,,30,,34,"{""inventory"": 0, ""backlog"": 40, ""incoming_shipments"": 70, ""pipeline_inventory"": 70, ""last_customer_demand"": 20, ""last_order"": 30, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 10, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 450.0, ""bullwhip"": 91.73958333333334, ""negotiation_proposals"": null}"
7,Retailer,64,-831.748046875,False,llm,Qwen/Qwen3-4B,,64,,34,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 660.0, ""bullwhip"": 97.48046875, ""negotiation_proposals"": null}"
7,Wholesaler,56,-831.748046875,False,llm,Qwen/Qwen3-4B,,56,,34,"{""inventory"": 0, ""backlog"": 162, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 64, ""last_order"": 48, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 212, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 660.0, ""bullwhip"": 97.48046875, ""negotiation_proposals"": null}"
7,Distributor,48,-831.748046875,False,llm,Qwen/Qwen3-4B,,48,,34,"{""inventory"": 0, ""backlog"": 48, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 48, ""last_order"": 36, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 86, ""incoming_shipments"": 70, ""pipeline_inventory"": 70, ""last_customer_demand"": 56, ""last_order"": 48, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 660.0, ""bullwhip"": 97.48046875, ""negotiation_proposals"": null}"
7,Factory,30,-831.748046875,False,llm,Qwen/Qwen3-4B,,30,,34,"{""inventory"": 0, ""backlog"": 10, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 26, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 48, ""last_order"": 30, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 660.0, ""bullwhip"": 97.48046875, ""negotiation_proposals"": null}"
8,Retailer,64,-1025.3825000000002,False,llm,Qwen/Qwen3-4B,,64,,34,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 814.0, ""bullwhip"": 103.825, ""negotiation_proposals"": null}"
8,Wholesaler,56,-1025.3825000000002,False,llm,Qwen/Qwen3-4B,,56,,34,"{""inventory"": 0, ""backlog"": 212, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 266, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 814.0, ""bullwhip"": 103.825, ""negotiation_proposals"": null}"
8,Distributor,56,-1025.3825000000002,False,llm,Qwen/Qwen3-4B,,56,,34,"{""inventory"": 0, ""backlog"": 86, ""incoming_shipments"": 70, ""pipeline_inventory"": 70, ""last_customer_demand"": 56, ""last_order"": 48, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 92, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 814.0, ""bullwhip"": 103.825, ""negotiation_proposals"": null}"
8,Factory,30,-1025.3825000000002,False,llm,Qwen/Qwen3-4B,,30,,34,"{""inventory"": 0, ""backlog"": 26, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 48, ""last_order"": 30, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 56, ""last_order"": 30, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 814.0, ""bullwhip"": 103.825, ""negotiation_proposals"": null}"
9,Retailer,64,-1322.0296875,True,llm,Qwen/Qwen3-4B,,64,,20,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1052.0, ""bullwhip"": 110.296875, ""negotiation_proposals"": null}"
9,Wholesaler,56,-1322.0296875,True,llm,Qwen/Qwen3-4B,,56,,20,"{""inventory"": 0, ""backlog"": 266, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 320, ""incoming_shipments"": 70, ""pipeline_inventory"": 70, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1052.0, ""bullwhip"": 110.296875, ""negotiation_proposals"": null}"
9,Distributor,56,-1322.0296875,True,llm,Qwen/Qwen3-4B,,56,,20,"{""inventory"": 0, ""backlog"": 92, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 128, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1052.0, ""bullwhip"": 110.296875, ""negotiation_proposals"": null}"
9,Factory,44,-1322.0296875,True,llm,Qwen/Qwen3-4B,,44,,20,"{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 56, ""last_order"": 30, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 70, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 56, ""last_order"": 44, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 1052.0, ""bullwhip"": 110.296875, ""negotiation_proposals"": null}"
