week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
17,Wholesaler,8,-48.17767857142857,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.7767857142857144, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
17,Distributor,8,-48.17767857142857,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.7767857142857144, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
17,Factory,8,-48.17767857142857,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 17, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.7767857142857144, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Retailer,8,-48.180625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Wholesaler,8,-48.180625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Distributor,8,-48.180625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
18,Factory,8,-48.180625,False,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 18, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Retailer,8,-48.183203125,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8320312499999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Wholesaler,8,-48.183203125,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8320312499999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Distributor,8,-48.183203125,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8320312499999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
19,Factory,8,-48.183203125,True,llm,Qwen/Qwen3-4B,,8,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 19, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": 1.8320312499999998, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 8, ""Distributor"": 8, ""Factory"": 8}}"
0,Retailer,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Wholesaler,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Distributor,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Factory,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
1,Retailer,4,-72.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
1,Wholesaler,4,-72.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
1,Distributor,4,-72.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
1,Factory,4,-72.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 20, ""Distributor"": 20, ""Factory"": 20}}"
2,Retailer,4,-56.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 56.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
2,Wholesaler,4,-56.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 56.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
2,Distributor,4,-56.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 56.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
2,Factory,4,-56.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 56.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
3,Retailer,4,-40.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
3,Wholesaler,4,-40.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
3,Distributor,4,-40.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
3,Factory,4,-40.0,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 40.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
4,Retailer,4,-36.1,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 36.0, ""bullwhip"": 1.0, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
4,Wholesaler,4,-36.1,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 36.0, ""bullwhip"": 1.0, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
4,Distributor,4,-36.1,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 36.0, ""bullwhip"": 1.0, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
4,Factory,4,-36.1,False,llm,Qwen/Qwen3-4B,,4,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 36.0, ""bullwhip"": 1.0, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 4, ""Distributor"": 4, ""Factory"": 4}}"
5,Retailer,6,-46.090625,False,llm,Qwen/Qwen3-4B,,6,,0,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 6, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 0.9062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 6, ""Distributor"": 6, ""Factory"": 6}}"
5,Wholesaler,6,-46.090625,False,llm,Qwen/Qwen3-4B,,6,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 0.9062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 6, ""Distributor"": 6, ""Factory"": 6}}"
5,Distributor,6,-46.090625,False,llm,Qwen/Qwen3-4B,,6,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 0.9062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 6, ""Distributor"": 6, ""Factory"": 6}}"
5,Factory,6,-46.090625,False,llm,Qwen/Qwen3-4B,,6,,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 44.0, ""bullwhip"": 0.9062500000000001, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 6, ""Distributor"": 6, ""Factory"": 6}}"
6,Retailer,6,-50.084635416666664,False,llm,Qwen/Qwen3-4B,,6,,1,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 8, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 46.0, ""bullwhip"": 0.8463541666666667, ""negotiation_proposals"": {""Retailer"": 6, ""Wholesaler"": 5, ""Distributor"": 6, ""Factory"": 6}}"
6,Wholesaler,5,-50.084635416666664,False,llm,Qwen/Qwen3-4B,,5,,1,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 5, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 46.0, ""bullwhip"": 0.8463541666666667, ""negotiation_proposals"": {""Retailer"": 6, ""Wholesaler"": 5, ""Distributor"": 6, ""Factory"": 6}}"
6,Distributor,6,-50.084635416666664,False,llm,Qwen/Qwen3-4B,,6,,1,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 5, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 46.0, ""bullwhip"": 0.8463541666666667, ""negotiation_proposals"": {""Retailer"": 6, ""Wholesaler"": 5, ""Distributor"": 6, ""Factory"": 6}}"
6,Factory,6,-50.084635416666664,False,llm,Qwen/Qwen3-4B,,6,,1,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 46.0, ""bullwhip"": 0.8463541666666667, ""negotiation_proposals"": {""Retailer"": 6, ""Wholesaler"": 5, ""Distributor"": 6, ""Factory"": 6}}"
7,Retailer,8,-55.09208984375,False,llm,Qwen/Qwen3-4B,,8,,2,"{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 8, ""last_order"": 6, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 49.0, ""bullwhip"": 0.9208984375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 5, ""Distributor"": 3, ""Factory"": 6}}"
7,Wholesaler,6,-55.09208984375,False,llm,Qwen/Qwen3-4B,,6,,2,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 5, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 11, ""pipeline_inventory"": 11, ""last_customer_demand"": 8, ""last_order"": 6, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 49.0, ""bullwhip"": 0.9208984375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 5, ""Distributor"": 3, ""Factory"": 6}}"
7,Distributor,6,-55.09208984375,False,llm,Qwen/Qwen3-4B,,6,,2,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 5, ""last_order"": 6, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 9, ""backlog"": 0, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 49.0, ""bullwhip"": 0.9208984375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 5, ""Distributor"": 3, ""Factory"": 6}}"
7,Factory,6,-55.09208984375,False,llm,Qwen/Qwen3-4B,,6,,2,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 6, ""last_order"": 6, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 49.0, ""bullwhip"": 0.9208984375, ""negotiation_proposals"": {""Retailer"": 8, ""Wholesaler"": 5, ""Distributor"": 3, ""Factory"": 6}}"
